origin_index,origin_name,o_lat,o_lon,dest_name,d_lat,d_lon,cat,k,v,km_straight,brand,operator,opening_hours,addr_street,addr_housenumber,addr_neighbourhood,addr_city,addr_postcode,phone,website,osm_type,osm_id
2,O3_ZonaSur,19.28,-99.645,Bodegas Aurrera,19.2624831,-99.6459841,mall,shop,mall,1.950527471864044,,,,,,,,,,,node,3643475175
2,O3_ZonaSur,19.28,-99.645,Elektra-Remate,19.2621774,-99.6450512,mall,shop,mall,1.9817899864217783,,,,,,,,,,,way,565471003
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2619184,-99.645049,mall,shop,mall,2.0105887640794604,,,,,,,,,,,way,565471004
2,O3_ZonaSur,19.28,-99.645,Plaza Bravo,19.2937599,-99.6578994,mall,shop,mall,2.0430119382350016,,,24/7,Calle Nicolás Bravo,307,,Toluca de Lerdo,50000,,,node,4736511842
2,O3_ZonaSur,19.28,-99.645,Servicio Comercial Garis Heriberto Enriquez,19.2610822,-99.645112,mall,shop,mall,2.1035962331788025,,,,Profesor Heriberto Enríquez,,,,50180,,,way,565470985
2,O3_ZonaSur,19.28,-99.645,La Pista de Regalos,19.2919601,-99.6613883,mall,shop,mall,2.174201016756516,,,Mo-Sa 10:00-18:00,Calle 21 de Marzo,108,,Toluca de Lerdo,50080,,,node,4726883485
2,O3_ZonaSur,19.28,-99.645,Metepec Plaza,19.2592203,-99.6401569,mall,shop,mall,2.3658586312255956,,,,Ceboruco,2317,,Metepec,52169,,,way,276423179
2,O3_ZonaSur,19.28,-99.645,Plaza San Carlos,19.2671828,-99.6267527,mall,shop,mall,2.38737179787333,,,,,,,,,,,node,5047118675
2,O3_ZonaSur,19.28,-99.645,Galerías Toluca,19.2899012,-99.6224504,mall,shop,mall,2.6102515684950367,,,"Mo-Su 09:00-13:00, 19:00-23:00",Paseo Tollocan,,,,,,,way,261015742
2,O3_ZonaSur,19.28,-99.645,Pabellón Metepec,19.2597231,-99.6292157,mall,shop,mall,2.797965879291759,,,,,,,,,,,way,311335492
2,O3_ZonaSur,19.28,-99.645,Plaza Península,19.2606696,-99.6272254,mall,shop,mall,2.8462207524294976,,,,,,,,,,,way,501292148
2,O3_ZonaSur,19.28,-99.645,Plaza Las Américas,19.2601845,-99.6253865,mall,shop,mall,3.015505619021202,,,,vialidad Toluca-Metepec,,,Metepec,,,,way,204161992
2,O3_ZonaSur,19.28,-99.645,Plaza Izar,19.2617976,-99.6205776,mall,shop,mall,3.2662048221510616,,,,,,,,,,,way,204160396
2,O3_ZonaSur,19.28,-99.645,Plaza El Punto,19.3071501,-99.6313532,mall,shop,mall,3.3414617906293964,,,,,,,,,,,way,507973377
2,O3_ZonaSur,19.28,-99.645,Garis,19.2567878,-99.6246744,mall,shop,mall,3.348699586574288,,,,,,,,,,,way,565203901
2,O3_ZonaSur,19.28,-99.645,Galerías Metepec,19.25896,-99.6204965,mall,shop,mall,3.4768870213895284,,,,,,,,,,,way,205148230
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2583224,-99.6204848,mall,shop,mall,3.5258830896149806,,,,,,,,,,,way,211745885
2,O3_ZonaSur,19.28,-99.645,Plaza Mayor,19.2611332,-99.6177675,mall,shop,mall,3.54568788111012,,,24/7,,,,,,,,way,484432445
2,O3_ZonaSur,19.28,-99.645,Plaza Rubi,19.2610709,-99.61337639999999,mall,shop,mall,3.9304505952952837,,,,Calle Morelos,,,Metepec,52140,,,way,211745826
2,O3_ZonaSur,19.28,-99.645,Plaza San Pedro,19.2581327,-99.6152537,mall,shop,mall,3.9574445074659916,,,,,,,,,,,node,5449510376
2,O3_ZonaSur,19.28,-99.645,Paseo Metepec,19.2566424,-99.615668,mall,shop,mall,4.0280414800358715,,,,,,,,,,,node,5034493174
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2672339,-99.6064542,mall,shop,mall,4.287674736339157,,,,,,,,,,,way,747854963
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2673728,-99.6063459,mall,shop,mall,4.293325296612075,,,,,,,,,,,way,765498583
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.26809,-99.6058654,mall,shop,mall,4.315874690561848,,,,,,,,,,,way,765498590
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2675608,-99.6057963,mall,shop,mall,4.341173600037742,,,,,,,,,,,way,765498586
2,O3_ZonaSur,19.28,-99.645,Town Square Metepec,19.2672523,-99.6058629,mall,shop,mall,4.345619705925221,,,,Calle Ignacio Comonfort,,,Metepec,52140,,,node,7149525424
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2675919,-99.6051353,mall,shop,mall,4.405908966591599,,,,,,,,,,,way,765498585
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.266695,-99.6054243,mall,shop,mall,4.409573668327419,,,,,,,,,,,way,764409304
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2672615,-99.6051389,mall,shop,mall,4.417197657813968,,,,,,,,,,,way,765498587
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2675778,-99.604933,mall,shop,mall,4.426569068540558,,,,,,,,,,,way,765498584
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2668151,-99.6048217,mall,shop,mall,4.464804109164897,,,,,,,,,,,way,764409305
2,O3_ZonaSur,19.28,-99.645,Tiendas de Fabrica,19.2755787,-99.6007884,mall,shop,mall,4.666424302475416,,,,,,,,,,,node,5330393983
2,O3_ZonaSur,19.28,-99.645,Plaza de las Palmas,19.2493075,-99.6146174,mall,shop,mall,4.671043874860702,,,Mo-Fr 08:30-20:00,De las Palmas,,,metepec,,,,way,614644361
2,O3_ZonaSur,19.28,-99.645,Bodega Aurrera,19.2541891,-99.6087466,mall,shop,mall,4.766369344104939,,,,,,,,,,,way,525236347
2,O3_ZonaSur,19.28,-99.645,Garis El Puente,19.2475727,-99.6128319,mall,shop,mall,4.939964327742622,,,,,,,,,,,way,566235360
2,O3_ZonaSur,19.28,-99.645,Garis San Jeronimo,19.2809028,-99.5949397,mall,shop,mall,5.255208403960785,,,,Manuel J. Clouthier,,,,,,,way,544427027
2,O3_ZonaSur,19.28,-99.645,Bodega Aurrera,19.2639274,-99.6921582,mall,shop,mall,5.262663237660475,,,,,,,,,,,way,400345761
2,O3_ZonaSur,19.28,-99.645,COPPEL,19.2572766,-99.5979066,mall,shop,mall,5.551542259373782,,,,,,,,,,,node,4037684000
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2575422,-99.5974746,mall,shop,mall,5.57867065273437,,,,,,,,,,,way,577829762
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2584229,-99.5968739,mall,shop,mall,5.592404092131902,,,,,,,,,,,way,583837022
2,O3_ZonaSur,19.28,-99.645,Soriana,19.2573936,-99.597266,mall,shop,mall,5.605651059886153,,,,,,,,,,,node,3844927902
2,O3_ZonaSur,19.28,-99.645,Plaza Azul,19.2575267,-99.695559,mall,shop,mall,5.865878008614451,,,,,,,,,,,node,4585782528
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.3077378,-99.5965403,mall,shop,mall,5.94799568624371,,,,,,,,,,,way,1175221933
2,O3_ZonaSur,19.28,-99.645,La Comer,19.2716598,-99.5748234,mall,shop,mall,7.423983536402852,,,,,,,,,,,node,9015813508
2,O3_ZonaSur,19.28,-99.645,Tecnologico,19.2742216,-99.573937,mall,shop,mall,7.486435302341634,,,,,,,,,,,way,401326103
2,O3_ZonaSur,19.28,-99.645,Superama,19.2747617,-99.5736697,mall,shop,mall,7.509479003750738,,,,,,,,,,,node,4037684110
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.274284,-99.5735355,mall,shop,mall,7.5278319007389225,,,,,,,,,,,node,4037684109
2,O3_ZonaSur,19.28,-99.645,Super Compras,19.2807013,-99.5732243,mall,shop,mall,7.5338715644795196,,,,,,,,,,,way,401326102
2,O3_ZonaSur,19.28,-99.645,Bodega Aurrera,19.3500112,-99.6292699,mall,shop,mall,7.957963716670663,,,,,,,,,,,way,469604291
2,O3_ZonaSur,19.28,-99.645,Garis EDO,19.2488911,-99.5721996,mall,shop,mall,8.388220007324563,,GARIS S.A. de C.V.,,Avenida Estado de México,2617,,Metepec,5214,,https://www.garis.com.mx/home/admin/sucursales.do,way,844683349
2,O3_ZonaSur,19.28,-99.645,mall (OSM),19.2139485,-99.5895625,mall,shop,mall,9.370876617750204,,,,,,,,,,,way,1079658440
2,O3_ZonaSur,19.28,-99.645,Plaza Colibri,19.311226,-99.729732,mall,shop,mall,9.546347900694943,,,,,,,,,,,way,762407768
2,O3_ZonaSur,19.28,-99.645,Plaza Sendero Toluca,19.2900489,-99.5545023,mall,shop,mall,9.563729127866214,,,,,,,,,,,way,250860676
2,O3_ZonaSur,19.28,-99.645,Plaza Mia Zinacantepec,19.2924875,-99.7352149,mall,shop,mall,9.569750652849153,,,,,,,,,,,way,659459344
2,O3_ZonaSur,19.28,-99.645,Bodega Aurrerá,19.325324,-99.7347372,mall,shop,mall,10.68114745848562,,,09:00-21:00,,,,ALMOLOYA DE JUAREZ,50900,,,way,679362176
2,O3_ZonaSur,19.28,-99.645,Servicio Comercial Garis Gustavo Baz,19.2800299,-99.6442597,convenience,shop,convenience,0.07777201645575056,,,,Calle Rafael Miguel Hidalgo,,,,50140,,https://www.garis.com.mx/,node,12557613816
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2790154,-99.645133,convenience,shop,convenience,0.11036889163363882,,,,,,,,,,,node,4858707303
2,O3_ZonaSur,19.28,-99.645,Servicio Comercial Garis La Luna,19.2788738,-99.6427673,convenience,shop,convenience,0.26570321953907805,,,,Calle Rafael Hidalgo,,,,50140,,https://www.garis.com.mx/,node,12546521506
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2793009,-99.6486629,convenience,shop,convenience,0.39223443796233576,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50YRS,node,2141845036
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2750561,-99.6459547,convenience,shop,convenience,0.5587946723511596,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50TGH,node,9896379072
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2722962,-99.6486246,convenience,shop,convenience,0.9373046912132881,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=5091I,node,11184591674
2,O3_ZonaSur,19.28,-99.645,Servicio Comercial Garis La Torre,19.2728656,-99.6499322,convenience,shop,convenience,0.9472807196062282,,,,Calle J.A. Torres,,,,50130,,,node,12519658579
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.275657,-99.6540293,convenience,shop,convenience,1.0636621701890758,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50XSF,node,4074491271
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2839182,-99.6543111,convenience,shop,convenience,1.0699886550928488,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50FGI,node,2156891293
2,O3_ZonaSur,19.28,-99.645,Miscelanea San Diego,19.2886537,-99.6391363,convenience,shop,convenience,1.142223485399389,,,,Calle Mariano Escobedo,,,,50090,,,node,12576958738
2,O3_ZonaSur,19.28,-99.645,Miscelanea San Diego,19.2886482,-99.6390924,convenience,shop,convenience,1.1441985876658414,,,,Calle Mariano Escobedo,,,,50090,,,node,12594550493
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.2690689,-99.6444236,convenience,shop,convenience,1.2169876191432651,,,,,,,,,,,node,4858712101
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.2692188,-99.6422512,convenience,shop,convenience,1.233045238428713,,,,,,,,,,,node,4858712100
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2727226,-99.6540221,convenience,shop,convenience,1.2456206859174974,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50TJZ,way,189468892
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.2686973,-99.6445525,convenience,shop,convenience,1.2576803106318233,,,,,,,,,,,node,4858712099
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.2685856,-99.6440182,convenience,shop,convenience,1.2734000502374947,,,,,,,,,,,node,4861004512
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2863796,-99.6551722,convenience,shop,convenience,1.2818245398404426,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50J5G,way,315330561
2,O3_ZonaSur,19.28,-99.645,Azucar y Abarrotes Alvarez,19.2740524,-99.6556216,convenience,shop,convenience,1.2962499929026168,,,,Calle General Francisco Villa,,,Toluca de Lerdo,50130,,,node,12590503809
2,O3_ZonaSur,19.28,-99.645,"Miscelánea ""La Odisea""",19.284981,-99.6571116,convenience,shop,convenience,1.3866176683786997,,,,Calle Hermenegildo Galeana,,,Toluca de Lerdo,,,,way,316973973
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.290165299999998,-99.6527231,convenience,shop,convenience,1.3909304790311157,,,,,,,,,,,node,2146033632
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.2783914,-99.6582398,convenience,shop,convenience,1.4011032861248696,,,,Calle Jesús Carranza,204,,Toluca,50120,,,node,5825545570
2,O3_ZonaSur,19.28,-99.645,Servicio Comercial Garis Lerdo,19.292609,-99.6436577,convenience,shop,convenience,1.4091169962521406,,,Mo-Sa 07:00-21:00; Su 07:00-20:00,Avenida Independencia,,,Toluca de Lerdo,50090,,https://www.garis.com.mx/,node,12582293522
2,O3_ZonaSur,19.28,-99.645,Tienda,19.273141,-99.6562923,convenience,shop,convenience,1.4094351196402266,,,,Calle Mariano Matamoros,,,Toluca de Lerdo,,,,node,12739066587
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.282355,-99.6585023,convenience,shop,convenience,1.441164105080198,,,,,,,,,,,node,5827641114
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.2783961,-99.6586502,convenience,shop,convenience,1.4437718938067832,,,,Avenida Paseo Colón,207,,Toluca,50120,,,node,5825545585
2,O3_ZonaSur,19.28,-99.645,Susazón Gourmet,19.2800693,-99.6587724,convenience,shop,convenience,1.4455534309521918,,,,,,,,,,,node,5825545583
2,O3_ZonaSur,19.28,-99.645,Endulzate Fiesta,19.2906925,-99.6529555,convenience,shop,convenience,1.4528537342201302,,,Mo-Sa 09:30-19:30,Calle Primero de Mayo,118,,Toluca de Lerdo,50000,,,node,4758212985
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2881894,-99.6558141,convenience,shop,convenience,1.455151461415147,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50BHT,node,3209243565
2,O3_ZonaSur,19.28,-99.645,Minisuper,19.2835325,-99.6585087,convenience,shop,convenience,1.4712443276040834,,,,,,,,,,,node,5827641110
2,O3_ZonaSur,19.28,-99.645,Mini Super,19.2932069,-99.6460368,convenience,shop,convenience,1.4725663443376846,,,,,,,,,,,node,4874523395
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.2666874,-99.6431878,convenience,shop,convenience,1.4924645409075779,,,,,,,,,,,node,4858712102
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2841891,-99.6313652,convenience,shop,convenience,1.5049732814568613,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50XOD,node,5292320321
2,O3_ZonaSur,19.28,-99.645,OXXO,19.2937609,-99.6446284,convenience,shop,convenience,1.5306392238187767,,OXXO,,Sebastián Lerdo De Tejada,,,Toluca de Lerdo,,,,way,404614421
2,O3_ZonaSur,19.28,-99.645,Servicio Comercial Garis Independencia,19.292079,-99.652357,convenience,shop,convenience,1.5492580621117542,,,Mo-Sa 07:00-21:00+,Avenida Independencia,,Ignacio Lopez Rayon,,50000,,https://www.garis.com.mx/,node,12547906348
2,O3_ZonaSur,19.28,-99.645,Comercializadora De Forrajes Y Semillas,19.2923676,-99.6369423,convenience,shop,convenience,1.6144387711245667,,,,,,,,,7223677047,,node,12579505043
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.29268,-99.6530416,convenience,shop,convenience,1.6432605144674317,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50RYC,node,4870011965
2,O3_ZonaSur,19.28,-99.645,"Molino, Semillas y Especias ""San Francisco""",19.2929446,-99.6528696,convenience,shop,convenience,1.6595153009515968,,,Mo-Su 08:00-18:00+,,,,,,,,node,4870009367
2,O3_ZonaSur,19.28,-99.645,Miscelanea Zebina,19.2899681,-99.6571396,convenience,shop,convenience,1.6887663043032808,,,,Calle Hermenegildo Galeana,,,,50000,,,node,12551191660
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2713937,-99.6584822,convenience,shop,convenience,1.708316400842656,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50ZAA,node,5460586558
2,O3_ZonaSur,19.28,-99.645,La Victoria,19.2938672,-99.6521115,convenience,shop,convenience,1.7131065544481425,,,,,,,,,,,node,4870051753
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2896118,-99.6578172,convenience,shop,convenience,1.7181271747545814,Oxxo,,,Calle Nicolás Bravo,102,,Toluca de Lerdo,50000,01 800 286 6996,https://www.oxxo.com/,node,4739997239
2,O3_ZonaSur,19.28,-99.645,Bodega Mexiquense,19.2878433,-99.6596192,convenience,shop,convenience,1.7649158255417101,,,09:00-18:00,Jose Maria Morelos y Pavon,,,Toluca,,,,node,4030225777
2,O3_ZonaSur,19.28,-99.645,Agua inmaculada,19.2922742,-99.655734,convenience,shop,convenience,1.7697316514260304,,,,,,,,,,,node,12668234712
2,O3_ZonaSur,19.28,-99.645,Cedis Toluca,19.2848542,-99.6288216,convenience,shop,convenience,1.781762827112009,,,,Calle Ignacio Zaragoza,,,,50160,,https://www.aceitera.com.mx/,node,12527845653
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.292590099999998,-99.655704,convenience,shop,convenience,1.7949875473484391,,Cadena Comercial Oxxo,"Mo-Su,PH 06:00-23:00",Rivapalacio,102,,Toluca de Lerdo,50000,,,node,3218334007
2,O3_ZonaSur,19.28,-99.645,Reparación Express,19.2926234,-99.6557061,convenience,shop,convenience,1.798014600023493,,,,,,,,,,,node,4633076459
2,O3_ZonaSur,19.28,-99.645,Fotografía Rivera,19.2927297,-99.6557142,convenience,shop,convenience,1.8077857069716092,,,,,,,,,,,node,4633076460
2,O3_ZonaSur,19.28,-99.645,OXXO,19.2962335,-99.6473168,convenience,shop,convenience,1.8213865688578372,,OXXO,24/7,,,,,50150,01 722 210 7560,,node,4701911600
2,O3_ZonaSur,19.28,-99.645,Waldo's Mart,19.2901129,-99.6587123,convenience,shop,convenience,1.8264031854158025,,,,,,,,,,,node,4030231532
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2917082,-99.6575567,convenience,shop,convenience,1.8524988961407127,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50CTV,node,4632975522
2,O3_ZonaSur,19.28,-99.645,Miscelánea Blanquita,19.2967916,-99.6443144,convenience,shop,convenience,1.868526738303101,,,,,,,,,,,node,4029169634
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.2968789,-99.6440931,convenience,shop,convenience,1.8792600225566782,,,,Avenida de los Maestros,,,,50060,,,node,12578141261
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2970831,-99.6462076,convenience,shop,convenience,1.9037775619757449,Oxxo,,,,,,,50050,01 800 288 6996,https://www.oxxo.com/tiendas?cr=50WLS,node,4710527206
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.2976372,-99.643996,convenience,shop,convenience,1.9639959444442168,,,,Av. De Los Maestros,,,Toluca,,,,node,4032137088
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.297749,-99.6436382,convenience,shop,convenience,1.9787671911097116,,,,,,,,,,,node,4032145523
2,O3_ZonaSur,19.28,-99.645,Servicio Comercial Garis Morelos,19.2877246,-99.6623133,convenience,shop,convenience,2.0099164958614115,,,,Avenida José María Morelos y Pavón,,,,50080,,,node,12522911468
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2796999,-99.6643249,convenience,shop,convenience,2.028592713808288,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50PYH,node,5825291240
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2616382,-99.6445132,convenience,shop,convenience,2.0423782801895993,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50FRM,node,5445851656
2,O3_ZonaSur,19.28,-99.645,Central Convenience Store,19.2621373,-99.6502395,convenience,shop,convenience,2.0609737874805605,,,,Avenida General Eduardo Hernández Cházaro,,,Toluca de Lerdo,,,,node,4030252285
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2850492,-99.664126,convenience,shop,convenience,2.0844453591577903,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50GFA,node,7282122693
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2880416,-99.6636566,convenience,shop,convenience,2.1526305330375504,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50OTB,node,4747560047
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2736748,-99.6644495,convenience,shop,convenience,2.159195364490645,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50JOG,node,7284486353
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2604972,-99.6494472,convenience,shop,convenience,2.2182836045267256,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50AQX,node,5809683998
2,O3_ZonaSur,19.28,-99.645,Miscelánea Frida,19.2929599,-99.6611194,convenience,shop,convenience,2.222363466873,,,,,,,,,,,node,4736490433
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2800701,-99.6665643,convenience,shop,convenience,2.2633738282858826,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50DGJ,node,3209368011
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2665917,-99.6614703,convenience,shop,convenience,2.282879684415599,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50FPW,node,5460586557
2,O3_ZonaSur,19.28,-99.645,"Lonja Mercantil ""El Mercadito""",19.3010232,-99.6487494,convenience,shop,convenience,2.370561868681388,,,,,,,,,,,node,4710565946
2,O3_ZonaSur,19.28,-99.645,Abarrotes-Adolfo López Mateos,19.3008375,-99.6498321,convenience,shop,convenience,2.371875029152708,,,,,,,,,,,node,4719623971
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2650851,-99.6285056,convenience,shop,convenience,2.3974833573719114,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50TYQ,node,4030176373
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2902021,-99.6654829,convenience,shop,convenience,2.430744042538709,Oxxo,,,Calle Felipe Villanueva,112,,Toluca,50080,,https://www.oxxo.com/tiendas?cr=50BDO,node,4724516239
2,O3_ZonaSur,19.28,-99.645,Comercializadora Megasem,19.2616897,-99.6320764,convenience,shop,convenience,2.4465268020868174,,,,Calle Ceboruco,,,Metepec,52169,,https://www.asprossemillas.com/,node,12522209062
2,O3_ZonaSur,19.28,-99.645,Gürmet Showroom,19.2888161,-99.6664257,convenience,shop,convenience,2.4531387020196624,,,Mo-Su 10:00-19:00,Calle Fray Andrés de Castro,109,San Bernardino,Toluca de Lerdo,50080,5655623543,https://www.instagram.com/gurmetsr/,node,12202716072
2,O3_ZonaSur,19.28,-99.645,Capa,19.3018461,-99.6484875,convenience,shop,convenience,2.456595914724098,,,,,,,,,,,node,4710567865
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.3002647,-99.6355108,convenience,shop,convenience,2.463604263261846,,,,,,,,,,,node,1701732632
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.3023449,-99.6445619,convenience,shop,convenience,2.4850649125335083,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50XLM,way,342562781
2,O3_ZonaSur,19.28,-99.645,convenience (OSM),19.3014518,-99.6518673,convenience,shop,convenience,2.491839769191751,,,,,,,,,,,node,4710556948
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2573792,-99.6403856,convenience,shop,convenience,2.5615279142568435,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50XQN,node,2141810358
2,O3_ZonaSur,19.28,-99.645,Oxxo texcoco,19.2931554,-99.665662,convenience,shop,convenience,2.61582069442129,,,,Calle Texcoco,406,,Toluca de Lerdo,50040,,,node,4758245621
2,O3_ZonaSur,19.28,-99.645,Distribuidora De Maíz La Masorca,19.2671542,-99.6663831,convenience,shop,convenience,2.660405856677631,,,,Calle Gran Lago del Oso,,,,50170,,,node,12519642964
2,O3_ZonaSur,19.28,-99.645,Miscelánea Mary,19.2977744,-99.6279468,convenience,shop,convenience,2.6663790114083366,,,,Alfredo del Mazo,,,,,,,node,5213045822
2,O3_ZonaSur,19.28,-99.645,El Diamante,19.3039047,-99.6410697,convenience,shop,convenience,2.6898966075105886,,,,,,,,,,,node,5026732628
2,O3_ZonaSur,19.28,-99.645,El Oceano,19.3042782,-99.6410709,convenience,shop,convenience,2.730925028907261,,,,,,,,,,,node,5026732644
2,O3_ZonaSur,19.28,-99.645,Office Coffee Service,19.2890968,-99.6693005,convenience,shop,convenience,2.7437395919707632,,,,Calle Plutarco González,,,,50080,,,node,12579519332
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2924209,-99.6677632,convenience,shop,convenience,2.7595968204968435,Oxxo,,,Calle Tenango,510,,Toluca de Lerdo,50265,,https://www.oxxo.com/tiendas?cr=50JRO,node,4758171629
2,O3_ZonaSur,19.28,-99.645,Corporativo Gapp,19.2648697,-99.6236023,convenience,shop,convenience,2.8062308264543994,,,,Avenida Benito Juárez,,,,52158,7291076352,,node,12540100380
2,O3_ZonaSur,19.28,-99.645,Cabral Llantera,19.2934139,-99.6680265,convenience,shop,convenience,2.8399542598429166,,,,Calle Tenango,403,,Toluca de Lerdo,50040,,,node,4799080651
2,O3_ZonaSur,19.28,-99.645,Servicios Administrativos Syp,19.2595476,-99.6623158,convenience,shop,convenience,2.911273654557399,,,,,,,Toluca de Lerdo,50180,,,node,12540087379
2,O3_ZonaSur,19.28,-99.645,Miscelánea Estrada,19.3054649,-99.6514612,convenience,shop,convenience,2.9116325100551372,,,,Calle Tenango,107,,Toluca de Lerdo,50020,722 205 5192,,node,4749224848
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.3060398,-99.6479989,convenience,shop,convenience,2.9125490533603497,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50CCI,node,3208501761
2,O3_ZonaSur,19.28,-99.645,Rossy,19.3061182,-99.6498788,convenience,shop,convenience,2.9490032022407493,,,,,,,,,,,node,4749183907
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.2570929,-99.6595981,convenience,shop,convenience,2.9725321910134888,Oxxo,,,Calle Jesús Carranza,,,Toluca,50180,,https://www.oxxo.com/tiendas?cr=50TFR,way,567194689
2,O3_ZonaSur,19.28,-99.645,Azuc Procesa,19.3037744,-99.6312407,convenience,shop,convenience,3.0122868975777135,,,,Calle Galileo Galilei,,,,50075,,,node,12547891553
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.286167,-99.6169534,convenience,shop,convenience,3.0224965892924245,Oxxo,,,,,,,,,,node,4030228658
2,O3_ZonaSur,19.28,-99.645,Oxxo,19.261431,-99.6239107,convenience,shop,convenience,3.0271228184792696,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50LYE,node,2141811428
2,O3_ZonaSur,19.28,-99.645,Huevo El Pollito,19.2770285,-99.6739066,convenience,shop,convenience,3.051965331620639,,,,Avenida Paseo Tollocan,,Jose Maria Lafragua,,50170,,,node,12519575532
