engine,o_lat,o_lon,d_lat,d_lon,dest_name,cat,distance_m,duration_s,static_duration_s,status_code,condition,travelAdvisory_json,localizedValues_json,fallbackInfo_json,brand,operator,opening_hours,addr_street,addr_housenumber,addr_neighbourhood,addr_city,addr_postcode,phone,website,osm_type,osm_id,duration_min,static_duration_min
google,19.292,-99.661,19.2836188,-99.6735089,Torre Medica 1 Ginecologia Y Obstetricia,clinic,3104.0,551.0,551.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.1 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,Paseo Vicente Guerrero,,,,50120,7222144630,,node,12544854591.0,9.183333333333334,9.183333333333334
google,19.292,-99.661,19.2884092,-99.647126,Afore Banorte,bank,1988.0,366.0,366.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.0 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,,,,,,,,node,4874491390.0,6.1,6.1
google,19.292,-99.661,19.2981291,-99.55819,Banorte,bank,12887.0,1069.0,1069.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""12.9 km""}, ""duration"": {""text"": ""18 mins""}, ""staticDuration"": {""text"": ""18 mins""}}",,,,,,,,,,,,node,2576566844.0,17.816666666666666,17.816666666666666
google,19.292,-99.661,19.2855474,-99.6485241,Consultorio De Spicoterapia,clinic,2400.0,467.0,467.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.4 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,Calle Valentín Gómez Farías,,,,50090,,,node,12560340628.0,7.783333333333333,7.783333333333333
google,19.292,-99.661,19.2791686,-99.6612208,Actinver,bank,2280.0,500.0,500.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.3 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,Avenida General Venustiano Carranza,903,,Toluca,50120,,,node,5825324184.0,8.333333333333334,8.333333333333334
google,19.292,-99.661,19.3179322,-99.6298666,Consultorio Del Dr. Simi,clinic,6234.0,935.0,935.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.2 km""}, ""duration"": {""text"": ""16 mins""}, ""staticDuration"": {""text"": ""16 mins""}}",,,,,Avenida José López Portillo,,,,50010,,,node,12566183631.0,15.583333333333334,15.583333333333334
google,19.292,-99.661,19.2943929,-99.6658002,Pediatra,clinic,1559.0,360.0,360.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.6 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,Calle el Oro,,,,50040,,,node,12564129893.0,6.0,6.0
google,19.292,-99.661,19.2849271,-99.6360572,Consultorio Medico Oido Nariz Y Garganta,clinic,3940.0,675.0,675.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.9 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,,,Calle Manuel María Contreras,,,,50150,,,node,12527928025.0,11.25,11.25
google,19.292,-99.661,19.2624871,-99.6534057,Psicologia,clinic,4288.0,889.0,889.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.3 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,,,,Avenida General Eduardo Hernández Cházaro,,,,50180,,,node,12573164791.0,14.816666666666666,14.816666666666666
google,19.292,-99.661,19.278105,-99.6587007,Banamex,bank,1910.0,439.0,439.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.9 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,Banamex,,,Avenida Paseo Colón,215,,Toluca,50120,,,node,4503523390.0,7.316666666666666,7.316666666666666
google,19.292,-99.661,19.2901605,-99.6581825,Banorte,bank,1171.0,284.0,284.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.2 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,Banorte,,,,,,,,,,node,4032153637.0,4.733333333333333,4.733333333333333
google,19.292,-99.661,19.2905144,-99.6628786,BBVA Bancomer,atm,623.0,150.0,150.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.6 km""}, ""duration"": {""text"": ""3 mins""}, ""staticDuration"": {""text"": ""3 mins""}}",,,,,Andrés Quintana Roo,104,,Toluca de Lerdo,50080,01 800 112 2999,https://www.bancomer.com/,node,4724323983.0,2.5,2.5
google,19.292,-99.661,19.2791062,-99.6592069,HSBC,bank,1851.0,428.0,428.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.9 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,Avenida General Venustiano Carranza,602,,Toluca,50200,,,node,5825291248.0,7.133333333333334,7.133333333333334
google,19.292,-99.661,19.2848447,-99.6749751,Santander,bank,2548.0,453.0,453.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.5 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,Santander,,,,,,,,,,node,4841864185.0,7.55,7.55
google,19.292,-99.661,19.2889385,-99.6763505,Bancomer,bank,2226.0,399.0,399.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.2 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,Bancomer,,,Sebastián Lerdo De Tejada,,,Toluca de Lerdo,,,,way,400347017.0,6.65,6.65
google,19.292,-99.661,19.264918,-99.6237928,bank (OSM),bank,5486.0,1070.0,1070.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.5 km""}, ""duration"": {""text"": ""18 mins""}, ""staticDuration"": {""text"": ""18 mins""}}",,,,,,,,,,,,node,2146029137.0,17.833333333333332,17.833333333333332
google,19.292,-99.661,19.257412,-99.598916,Banco Azteca,bank,10291.0,1412.0,1412.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""10.3 km""}, ""duration"": {""text"": ""24 mins""}, ""staticDuration"": {""text"": ""24 mins""}}",,,,,,,,,,,,node,5774242105.0,23.533333333333335,23.533333333333335
google,19.292,-99.661,19.2886668,-99.6894686,Banamex,bank,3421.0,543.0,543.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.4 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,Banamex,,,,,,,,,,node,4030256052.0,9.05,9.05
google,19.292,-99.661,19.2791063,-99.6592687,atm (OSM),atm,1857.0,430.0,430.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.9 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,HSBC,,,,,,,,,node,5825208393.0,7.166666666666667,7.166666666666667
google,19.292,-99.661,19.2592076,-99.6628142,Bancomer,bank,4063.0,808.0,808.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.1 km""}, ""duration"": {""text"": ""13 mins""}, ""staticDuration"": {""text"": ""13 mins""}}",,,,,,,,,,,,node,5460586564.0,13.466666666666667,13.466666666666667
google,19.292,-99.661,19.2754186,-99.6695101,Santander Consumer Bank,bank,2871.0,594.0,594.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.9 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,Mo-Su 09:00-18:00,Avenida Paseo Tollocan,145,,Toluca de Lerdo,50170,,,node,5026739302.0,9.9,9.9
google,19.292,-99.661,19.2841182,-99.674535,Banamex,bank,2640.0,482.0,482.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.6 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,Banamex,Baname,,,,,,,,,node,4084277009.0,8.033333333333333,8.033333333333333
google,19.292,-99.661,19.2845355,-99.6299593,Quiropraxia-naturismo,clinic,4571.0,858.0,858.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.6 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,,,,Calle José María Pino Suárez,,,,50160,,,node,12552651084.0,14.3,14.3
google,19.292,-99.661,19.2903954,-99.6628397,Banorte,atm,609.0,147.0,147.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.6 km""}, ""duration"": {""text"": ""2 mins""}, ""staticDuration"": {""text"": ""2 mins""}}",,,,,Andrés Quintana Roo,,,Toluca de Lerdo,50080,01 800 226 6783,,node,4724323982.0,2.45,2.45
google,19.292,-99.661,19.2897216,-99.6556357,Bancomer,bank,1120.0,329.0,329.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.1 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,,,,,,,,,,,node,3704213276.0,5.483333333333333,5.483333333333333
google,19.292,-99.661,19.2892312,-99.695427,Banorte,bank,4034.0,622.0,622.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.0 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,Banorte,Banorte,08:00-16:00,,,,,,,,node,4029350531.0,10.366666666666667,10.366666666666667
google,19.292,-99.661,19.2855282,-99.642081,Bancomer,bank,2881.0,541.0,541.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.9 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,Isidro Fabela,,,Toluca de Lerdo,,,,way,315393809.0,9.016666666666667,9.016666666666667
google,19.292,-99.661,19.2627963,-99.6456451,Bancomer,bank,4567.0,950.0,950.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.6 km""}, ""duration"": {""text"": ""16 mins""}, ""staticDuration"": {""text"": ""16 mins""}}",,,,,,,,,,,,node,3643471477.0,15.833333333333334,15.833333333333334
google,19.292,-99.661,19.2753937,-99.6063304,Banamex,bank,7702.0,1068.0,1068.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""7.7 km""}, ""duration"": {""text"": ""18 mins""}, ""staticDuration"": {""text"": ""18 mins""}}",,,,,,,,,,,,node,5152651835.0,17.8,17.8
google,19.292,-99.661,19.2791975,-99.6595207,Banca Mifel,bank,1885.0,435.0,435.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.9 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,,,,,,,,node,5825208390.0,7.25,7.25
google,19.292,-99.661,19.2909347,-99.7335646,BBVA Bancomer,bank,8831.0,1242.0,1242.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""8.8 km""}, ""duration"": {""text"": ""21 mins""}, ""staticDuration"": {""text"": ""21 mins""}}",,,,,Avenida 16 de Septiembre,,,Zinacantepec,,,,node,4032329437.0,20.7,20.7
google,19.292,-99.661,19.2874516,-99.6418301,Banamex,bank,2644.0,477.0,477.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.6 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,,,,,,,,,,7.95,7.95
google,19.292,-99.661,19.2927738,-99.6493077,parking (OSM),parking,1705.0,443.0,443.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.7 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,,,,,,,,way,495233562.0,7.383333333333334,7.383333333333334
google,19.292,-99.661,19.3398179,-99.7292559,Consultorio Médico,clinic,13043.0,1663.0,1663.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""13.0 km""}, ""duration"": {""text"": ""28 mins""}, ""staticDuration"": {""text"": ""28 mins""}}",,,,,Calle Benito Juárez,,,,50900,,,node,12530571745.0,27.716666666666665,27.716666666666665
google,19.292,-99.661,19.2933898,-99.6527914,Banamex,bank,1409.0,371.0,371.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.4 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,,,,,,,,node,4749350660.0,6.183333333333334,6.183333333333334
google,19.292,-99.661,19.2921111,-99.6486672,Bansefi,bank,1308.0,338.0,338.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.3 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,,,,,,,,node,4870100554.0,5.633333333333334,5.633333333333334
google,19.292,-99.661,19.2795961,-99.6634144,Santander,bank,2043.0,453.0,453.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.0 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,Santander,,,,,,,,,,node,5825291239.0,7.55,7.55
google,19.292,-99.661,19.2795291,-99.6608323,Banorte,bank,2028.0,463.0,463.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.0 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,,,,,,,,node,5825208384.0,7.716666666666667,7.716666666666667
google,19.292,-99.661,19.2741255,-99.6526362,parking (OSM),parking,2942.0,614.0,614.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.9 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,Estacionamiento Uvt,,,,,,,,,node,12593993614.0,10.233333333333333,10.233333333333333
google,19.292,-99.661,19.2873965,-99.6770763,Estacionamiento de Facultad de Geografia,parking,2542.0,470.0,470.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.5 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,Calle Paseo Universidad,,,Toluca de Lerdo,,,,way,400345871.0,7.833333333333333,7.833333333333333
google,19.292,-99.661,19.2832069,-99.6739563,HSBC,bank,2759.0,509.0,509.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.8 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,HSBC,,,,,,,,,,node,7271605283.0,8.483333333333333,8.483333333333333
google,19.292,-99.661,19.2873075,-99.6424418,parking (OSM),parking,2709.0,491.0,491.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.7 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,,,,,,,,way,616142824.0,8.183333333333334,8.183333333333334
google,19.292,-99.661,19.2516354,-99.604534,Santander,bank,8936.0,1553.0,1553.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""8.9 km""}, ""duration"": {""text"": ""26 mins""}, ""staticDuration"": {""text"": ""26 mins""}}",,,,,,,,,,,,node,4219541769.0,25.883333333333333,25.883333333333333
google,19.292,-99.661,19.2929829,-99.653024,Citibank,bank,958.0,271.0,271.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.0 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,,,,Calle Ignacio López Rayón,303,,Toluca de Lerdo,50090,01 722 214 9000,,node,4888066568.0,4.516666666666667,4.516666666666667
google,19.292,-99.661,19.280031,-99.6772867,parking (OSM),parking,3147.0,624.0,624.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.1 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,UAEM,,,,,,,,,way,405873754.0,10.4,10.4
google,19.292,-99.661,19.2901722,-99.6569329,City Banamex,bank,1309.0,345.0,345.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.3 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,,,,,,,,node,4633144304.0,5.75,5.75
google,19.292,-99.661,19.26121,-99.6443431,Banorte,bank,4743.0,969.0,969.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.7 km""}, ""duration"": {""text"": ""16 mins""}, ""staticDuration"": {""text"": ""16 mins""}}",,,,,,,,,,,,way,565470983.0,16.15,16.15
google,19.292,-99.661,19.3102071,-99.6261219,Consultorio Medico,clinic,6393.0,1004.0,1004.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.4 km""}, ""duration"": {""text"": ""17 mins""}, ""staticDuration"": {""text"": ""17 mins""}}",,,,,Calle Morelia,,,,50018,,,node,12728115047.0,16.733333333333334,16.733333333333334
google,19.292,-99.661,19.2811293,-99.6587252,parking (OSM),parking,1696.0,480.0,480.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.7 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,,,,,,,,node,5825577158.0,8.0,8.0
google,19.292,-99.661,19.2791466,-99.661065,Banorte,bank,2322.0,509.0,509.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.3 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,,,,,,,,node,5825291179.0,8.483333333333333,8.483333333333333
google,19.292,-99.661,19.2805644,-99.6774822,parking (OSM),parking,3124.0,628.0,628.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.1 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,UAEM,,,,,,,,,way,406342015.0,10.466666666666667,10.466666666666667
google,19.292,-99.661,19.2893445,-99.7026876,Bancomer,bank,5811.0,836.0,836.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.8 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,Bancomer,,,Blvd Adolfo López Mateos,,,Zinacantepec,,,,node,4029350572.0,13.933333333333334,13.933333333333334
google,19.292,-99.661,19.274052,-99.6628553,Universidad Isidro Fabela de Toluca,parking,2937.0,615.0,615.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.9 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,,,,,,,,way,400345864.0,10.25,10.25
google,19.292,-99.661,19.3419941,-99.600159,Sucursal Banamex,bank,10272.0,1438.0,1438.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""10.3 km""}, ""duration"": {""text"": ""24 mins""}, ""staticDuration"": {""text"": ""24 mins""}}",,,,,Calle Vialidad López Portillo,,,toluca,,,,node,5026743759.0,23.966666666666665,23.966666666666665
google,19.292,-99.661,19.2895998,-99.6950243,Bancoppel,bank,4365.0,729.0,729.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.4 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,,,,,,,,,,node,7240397915.0,12.15,12.15
google,19.292,-99.661,19.2879683,-99.6541643,Scotiabank,bank,1249.0,253.0,253.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.2 km""}, ""duration"": {""text"": ""4 mins""}, ""staticDuration"": {""text"": ""4 mins""}}",,,,,,,,,,,,node,6015914586.0,4.216666666666667,4.216666666666667
google,19.292,-99.661,19.2836638,-99.6735464,Torre Medica 1 Pediatra Neonatologo,clinic,3110.0,553.0,553.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.1 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,Paseo Vicente Guerrero,,,,50120,,,node,12535113607.0,9.216666666666667,9.216666666666667
google,19.292,-99.661,19.287766,-99.6417964,parking (OSM),parking,2607.0,467.0,467.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.6 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,,,,,,,,way,615991759.0,7.783333333333333,7.783333333333333
google,19.292,-99.661,19.3023076,-99.6446055,parking (OSM),parking,2864.0,529.0,529.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.9 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,,,,,,,,way,342562780.0,8.816666666666666,8.816666666666666
google,19.292,-99.661,19.28578,-99.6793611,Estacionamiento de la Facultad de Ciencias Políticas y Sociales,parking,2795.0,525.0,525.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.8 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,UAEM,,,,,,,,,way,406338901.0,8.75,8.75
google,19.292,-99.661,19.2896969,-99.648898,Karl's Parking,parking,1576.0,422.0,422.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.6 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,,,,,,,,way,561029186.0,7.033333333333333,7.033333333333333
google,19.292,-99.661,19.2832334,-99.6732111,Torre Medica 2 Gastroenterologo,clinic,2216.0,482.0,482.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.2 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,Paseo Vicente Guerrero,,,,50120,,,node,12559395877.0,8.033333333333333,8.033333333333333
google,19.292,-99.661,19.2790878,-99.6603909,parking (OSM),parking,2367.0,521.0,521.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.4 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,,,,,,,,way,616293669.0,8.683333333333334,8.683333333333334
google,19.292,-99.661,19.2819843,-99.6766674,parking (OSM),parking,2934.0,591.0,591.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.9 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,,,,,,,,way,406342032.0,9.85,9.85
google,19.292,-99.661,19.2887035,-99.6974263,Banco Santander,bank,4458.0,709.0,709.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.5 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,Banco Santander,,,Boulevard Adolfo López Mateos,,,Toluca de Lerdo,50100,,,node,7240397885.0,11.816666666666666,11.816666666666666
google,19.292,-99.661,19.2841242,-99.6798697,Anexo Facultad de Contaduría y Administración,parking,2976.0,561.0,561.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.0 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,,,,,,,,way,406663117.0,9.35,9.35
google,19.292,-99.661,19.2847906,-99.675204,parking (OSM),parking,2561.0,471.0,471.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.6 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,,,,,,,,way,406343842.0,7.85,7.85
google,19.292,-99.661,19.2850521,-99.5733891,Banorte,bank,10485.0,1109.0,1109.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""10.5 km""}, ""duration"": {""text"": ""18 mins""}, ""staticDuration"": {""text"": ""18 mins""}}",,Banorte,,,,,,,,,,way,646139974.0,18.483333333333334,18.483333333333334
google,19.292,-99.661,19.2634123,-99.633632,Banamex,bank,5271.0,1045.0,1045.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.3 km""}, ""duration"": {""text"": ""17 mins""}, ""staticDuration"": {""text"": ""17 mins""}}",,,,,,,,,,,,node,2883993543.0,17.416666666666668,17.416666666666668
google,19.292,-99.661,19.2924701,-99.6700307,Caja Coofia S.C.,bank,1905.0,412.0,412.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.9 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,Tonatico,23,,Toluca de Lerdo,50040,,,node,4758228917.0,6.866666666666666,6.866666666666666
google,19.292,-99.661,19.2590967,-99.6212017,Banamex,bank,6336.0,1269.0,1269.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.3 km""}, ""duration"": {""text"": ""21 mins""}, ""staticDuration"": {""text"": ""21 mins""}}",,Banamex,,,,,,,,,,node,2141745974.0,21.15,21.15
google,19.292,-99.661,19.279179,-99.6608456,Bancomer,bank,2317.0,509.0,509.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.3 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,Bancomer,,,Avenida General Venustiano Carranza,201,,Toluca,50120,,,node,5825291237.0,8.483333333333333,8.483333333333333
google,19.292,-99.661,19.288649,-99.55574,Scotiabank,bank,12787.0,1270.0,1270.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""12.8 km""}, ""duration"": {""text"": ""21 mins""}, ""staticDuration"": {""text"": ""21 mins""}}",,,,,,,,,,,,way,369000752.0,21.166666666666668,21.166666666666668
google,19.292,-99.661,19.2871149,-99.6779313,Estacionamiento CILC,parking,2699.0,510.0,510.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.7 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,UAEM,,,,,,,,,way,406338915.0,8.5,8.5
google,19.292,-99.661,19.2870992,-99.6767483,Estacionamiento Cele,parking,2362.0,429.0,429.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.4 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,Calle Paseo Universidad,,,Toluca de Lerdo,,,,way,400346548.0,7.15,7.15
google,19.292,-99.661,19.2925329,-99.6450143,parking (OSM),parking,1693.0,408.0,408.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.7 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,,,,,,,,way,479337457.0,6.8,6.8
google,19.292,-99.661,19.2613294,-99.628317,Banamex,bank,6873.0,1149.0,1149.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.9 km""}, ""duration"": {""text"": ""19 mins""}, ""staticDuration"": {""text"": ""19 mins""}}",,,,,,,,,,,,node,4030213502.0,19.15,19.15
google,19.292,-99.661,19.2921954,-99.6403859,Scotianbank,bank,3111.0,591.0,591.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.1 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,,,,,,,,node,4747524114.0,9.85,9.85
google,19.292,-99.661,19.2827925,-99.6767596,parking (OSM),parking,2933.0,576.0,576.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.9 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,,,,,,,,way,406342039.0,9.6,9.6
google,19.292,-99.661,19.2527959,-99.5940575,Bancomer,bank,15573.0,1707.0,1707.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""15.6 km""}, ""duration"": {""text"": ""28 mins""}, ""staticDuration"": {""text"": ""28 mins""}}",,,,,Paseo San Isidro,,,Metepec,52140,,,node,4245401618.0,28.45,28.45
google,19.292,-99.661,19.2847825,-99.7354708,atm (OSM),atm,9243.0,1368.0,1368.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""9.2 km""}, ""duration"": {""text"": ""23 mins""}, ""staticDuration"": {""text"": ""23 mins""}}",,,Banorte,,,,,,,,,node,4032329485.0,22.8,22.8
