tile,osm_type,osm_id,lat,lon,k,v,name,brand,operator,opening_hours,addr_street,addr_housenumber,addr_neighbourhood,addr_city,addr_postcode,phone,website,wheelchair,emergency,beds,brand_wikidata
29,node,12585053837,19.289093,-99.6480936,amenity,clinic,Consultorio Médico,,,,Calle Plan de Ayutla,,,Toluca de Lerdo,50000,,,,,,
29,node,12585070578,19.2893512,-99.6473694,amenity,clinic,Clínica Biorenova Toluca,,,,Calle Josefa Ortiz de Domínguez,,,Toluca de Lerdo,50060,+527221670330,www.biorenova.net,,,,
29,node,12590389695,19.2813766,-99.632346,amenity,school,Plantel Nezahualcoyotl De La Escuela Preparatoria,,,,Avenida Netzahualcóyotl,,,,50150,,www.uaemex.mx,,,,
29,node,12590418614,19.2789978,-99.6421793,amenity,college,Academia Roma,,,,Calle Pico De Orizaba,,,Toluca de Lerdo,50190,,,,,,
29,node,12594107584,19.2768437,-99.6487228,amenity,school,Secundaria No. 9 León Gúzman Vespertino,,,,Calle Juan Fernández Albarrán,,,Toluca de Lerdo,50130,,,,,,
29,node,12594127440,19.2777369,-99.649933,amenity,clinic,Daling,,,,Calle Carlos A. Vélez,,,Toluca de Lerdo,50130,+527224644596,,,,,
29,node,12594149888,19.2806819,-99.6473715,amenity,clinic,Body Nutrition,,,,Calle República de Guatemala,,,Toluca de Lerdo,50130,+527291257745,,,,,
29,node,12594163413,19.2803026,-99.6485571,amenity,clinic,Consultorio de Nutrición,,,,Calle Rafael Miguel Hidalgo,,,Toluca de Lerdo,50130,7222120898,,,,,
29,node,12594169884,19.2806186,-99.6492673,amenity,clinic,Centro Cubano de Salud y Rehabilitación Fisica,,,,Calle Mariano Abasolo,,,Toluca de Lerdo,50130,,,,,,
29,node,12594449187,19.2848103,-99.6359672,amenity,clinic,,,,,Calle Manuel María Contreras,,,,50150,,,,,,
29,node,12594527392,19.2845641,-99.6272874,amenity,clinic,,,,,Calle José María Pino Suárez,,,,50060,7221603802,,,,,
29,node,12594550493,19.2886482,-99.6390924,shop,convenience,Miscelanea San Diego,,,,Calle Mariano Escobedo,,,,50090,,,,,,
29,node,12595765725,19.2789086,-99.6428504,amenity,school,Academia De Belleza,,,,Calle Rafael Hidalgo,,,Toluca de Lerdo,50140,7222193439,,,,,
29,node,12595781476,19.2800492,-99.6426522,amenity,school,Estilistas Lilia,,,,Avenida Paseo Tollocan,,,Toluca de Lerdo,50190,7222105076,,,,,
29,node,12595857730,19.2807148,-99.6372247,amenity,school,Escuela Primaria Margarita Maza de Juárez,,,,Calle Urawa,,,Toluca de Lerdo,50150,+527222178046,https://seduc.edomex.gob.mx/,,,,
29,node,12607822285,19.2992925,-99.6420362,amenity,school,Instituto Supremo De Taekwondo,,,,Calle Eduardo Navarro,,,,50060,7221551562,,,,,
29,node,12609991435,19.2908846,-99.6359461,amenity,fuel,Grupo Comercial De Mexico,,,,Calle Primero de Mayo,,,Toluca de Lerdo,50150,,www.energeticosnieto.com.mx,,,,
29,node,12609992677,19.2845904,-99.636097,amenity,clinic,Consultorio Medico Ginecología,,,,Calle Manuel María Contreras,,,Toluca de Lerdo,50150,,,,,,
29,node,12609999568,19.2844614,-99.6360681,amenity,clinic,Consultorio De Psiquiatria,,,,Calle Manuel María Contreras,,,Toluca de Lerdo,50150,7221600576,,,,,
29,node,12609999569,19.2846963,-99.6359068,amenity,clinic,Consultiorio Psicoterapeuta Individual Y Grupal,,,,Calle Manuel María Contreras,,,Toluca de Lerdo,50150,7221541627,,,,,
29,node,12610036328,19.2981396,-99.6346808,amenity,school,Escuela de Natacion Acuarela,,,,Calle Corralejo,,,Toluca de Lerdo,50070,7222142232,,,,,
29,node,12610038316,19.2849448,-99.6360873,amenity,clinic,Consultorio Médico,,,,Calle Manuel María Contreras,,,Toluca de Lerdo,50150,,,,,,
29,node,12619246368,19.2777324,-99.6279295,amenity,post_office,Paqueteria Y Mensajeria Arbe,,,,Avenida Independencia,,,Toluca,50160,,,,,,
29,node,12626339613,19.2777622,-99.6252532,healthcare,clinic,,,,,Avenida Independencia,,,Toluca,50160,,,,,,
29,node,12714967809,19.2994448,-99.632257,amenity,school,Instituto Simon Bolivar Secundaria,,,,Calle 20 de Noviembre,,,,50060,,,,,,
29,node,12779771352,19.2957842,-99.648883,amenity,clinic,Consultorio Nutricional,,,,,,,,,,,,,,
29,way,189462181,19.2856359,-99.6306038,amenity,fuel,Pemex,Pemex,,,,,,,,,,,,,Q871308
29,way,189468905,19.2752161,-99.6462394,amenity,fuel,Pemex,Pemex,,,Boulevard José María Pino Suárez,,,,,,,,,,Q871308
29,way,189479732,19.2950221,-99.6271628,amenity,fuel,Pemex,,,,Privada González Ortega,,,,,,,,,,
29,way,189479733,19.2950115,-99.6273933,amenity,fuel,Pemex,Pemex,,,Privada González Ortega,,,,,,,,,,Q871308
29,way,189479746,19.2949075,-99.6272604,amenity,fuel,Pemex,Pemex,,,,,,,,,,,,,Q871308
29,way,189479747,19.295512,-99.6282273,amenity,fuel,,PEMEX,,,,,,,,,,,,,
29,way,204164526,19.2766326,-99.6482977,amenity,school,Escuela Secundaria Oficial No. 9 León Guzmán,,,,,,,,,,,,,,
29,way,204168946,19.279606,-99.6473372,amenity,college,Instituto México de Toluca,,,,Calle Rafael Miguel Hidalgo,,,,50130,,www.imtp.maristas.edu.mx,,,,
29,way,204598173,19.2783326,-99.6404908,amenity,parking,,,,,,,,,,,,,,,
29,way,204598179,19.2796814,-99.6401581,amenity,parking,,,,,,,,,,,,,,,
29,way,204598181,19.2769568,-99.6397386,amenity,parking,,,,,,,,,,,,,,,
29,way,204598273,19.2810178,-99.6393299,shop,supermarket,Walmart,,,,,,,,,,,,,,
29,way,204598522,19.2811571,-99.6403585,amenity,parking,,,,,,,,,,,,,,,
29,way,204976776,19.2822751,-99.6326574,amenity,school,Escuela Preparatoria No. 2,,Universidad Autónoma del Estado de México,,Avenida Netzahualcóyotl,,,Toluca,50150,,,,,,
29,way,205148646,19.287936,-99.6290566,amenity,parking,,,,,,,,,,,,,,,
29,way,205149013,19.286338,-99.6326897,shop,mall,Patio Toluca,,,,,,,,,,,,,,
29,way,205717603,19.2917357,-99.6452492,amenity,school,Centenaria y Benemerita Escuela Normal Para Profesores,,,,Avenida Independencia,,,Toluca de Lerdo,50090,+527222152202,http://normalprofesores.edomex.gob.mx/,,,,
29,way,205717776,19.2834211,-99.6330243,amenity,parking,,,,,,,,,,,,,,,
29,way,211568281,19.2957497,-99.634853,amenity,college,,,,,,,,,,,,,,,
29,way,211568673,19.2888296,-99.6447435,amenity,university,,,,,,,,,,,,,,,
29,way,260695424,19.2825166,-99.6382245,amenity,parking,,,,,,,,,,,,,,,
29,way,298764120,19.2849721,-99.6353803,shop,supermarket,Comercial Mexicana,,,,,,,,,,,,,,
29,way,311288137,19.2933407,-99.6273039,amenity,college,Escuela Bancaria Y Comercial,,,,Boulevard Alfredo del Mazo Velez,,,,50010,,www.ebc.edu.mx,,,,
29,way,311288275,19.2923433,-99.6275813,amenity,fuel,Pemex,,,,Avenida Independencia,,,,,,,,,,
29,way,311288394,19.2947051,-99.6331583,amenity,school,Centro De La Creatividad Para El Desarrollo Neuropsicomotriz,,,,Calle Irrigación,,,,50070,,,,,,
29,way,311303447,19.2870104,-99.6306225,amenity,police,Secretaria de Seguridad del Estado de México,,,,,,,,,,,,,,
29,way,315354362,19.2851711,-99.6421124,amenity,parking,,,,7:00 - 22:00,Isidro Fabela,,,Toluca de Lerdo,,,,,,,
29,way,315393809,19.2855282,-99.642081,amenity,bank,Bancomer,,,,Isidro Fabela,,,Toluca de Lerdo,,,,,,,
29,way,315948982,19.2835689,-99.6380711,amenity,marketplace,Mercado de artesanía,,,,,,,,,,,,,,
29,way,331980115,19.2848023,-99.6344596,amenity,parking,,,,,,,,,,,,,,,
29,way,331981298,19.2840357,-99.6324523,amenity,parking,,,,,,,,,,,,,,,
29,way,331983497,19.2817892,-99.6331294,amenity,library,,,,,,,,,,,,,,,
29,way,332149096,19.2785479,-99.642802,amenity,bus_station,Central de autobuses,,,,Calle Rafael Hidalgo,,,Toluca de Lerdo,50140,,,,,,
29,way,342476802,19.2921826,-99.6431963,amenity,fuel,Mobil,Mobil,,,Avenida Independencia,,,,,,,,,,
29,way,345676059,19.2970022,-99.6425359,amenity,university,Escuela Primaria Licenciado Benito Juarez Garcia Anexa A La Normal No 1 De Toluca,,,,Calle Doctor Rosalío Baca,,,,50060,+527222140458,,,,,
29,way,400343202,19.2918655,-99.6463374,amenity,school,Escuela Primaria Sor Juana Ines de la Cruz,,,,Avenida Independencia,,,Toluca de Lerdo,50090,,,,,,
29,way,400475018,19.277458,-99.6480665,amenity,police,Módulo de Policía,,Policía Municipal,,,,,,,,,,,,
29,way,404614421,19.2937609,-99.6446284,shop,convenience,OXXO,,OXXO,,Sebastián Lerdo De Tejada,,,Toluca de Lerdo,,,,,,,
29,way,405410633,19.2988445,-99.6440798,amenity,fuel,G500,G500,,,Calle Paseo De Los Matlazincas,,,,,,,,,,
29,way,468926753,19.2814216,-99.6322256,amenity,parking,,,,,,,,,,,,,,,
29,way,468926754,19.2815301,-99.6318816,amenity,parking,,,,,Salvador Díaz Mirón,,,Toluca,,,,,,,
29,way,479337457,19.2925329,-99.6450143,amenity,parking,,,,,,,,,,,,,,,
29,way,495233562,19.2927738,-99.6493077,amenity,parking,,,,,,,,,,,,,,,
29,way,495717761,19.2897713,-99.6474887,amenity,fuel,Pemex,Pemex,,,Calle Josefa Ortiz de Domínguez,,,,,,,,,,Q871308
29,way,495718572,19.2886863,-99.6475183,amenity,parking,,,,,,,,,,,,,,,
29,way,495720874,19.2910239,-99.6461709,amenity,parking,,,,,,,,,,,,,,,
29,way,495721292,19.2928426,-99.6458466,amenity,parking,,,,,,,,,,,,,,,
29,way,561029104,19.291908,-99.6423197,amenity,school,Escuela Secundaria Miguel Aleman,,,,Avenida Isidro Fabela,,,,50090,,,,,,
29,way,561029179,19.2895665,-99.6484131,amenity,university,Universidad Univer Milenium Toluca Rectoría,,,,Calle Alejandro Von Humboldt,,,Toluca de Lerdo,50000,,https://www.univermilenium.edu.mx/,,,,
29,way,561029186,19.2896969,-99.648898,amenity,parking,Karl's Parking,,,,,,,,,,,,,,
29,way,567993509,19.2795234,-99.6267049,amenity,school,Escuela Primaria Hermenegildo Galeana Matutino,,,,Calle 16 de Septiembre,,,,50110,7222179219,,,,,
29,way,615991759,19.287766,-99.6417964,amenity,parking,,,,,,,,,,,,,,,
29,way,616142824,19.2873075,-99.6424418,amenity,parking,,,,,,,,,,,,,,,
29,way,617286249,19.2873476,-99.6426407,amenity,parking,,,,,,,,,,,,,,,
29,way,838625058,19.2977123,-99.6274815,amenity,fuel,Pemex,Oxxo,,,Avenida Industria Automotriz,,,,,,,,,,
29,way,838771031,19.2771857,-99.6372849,amenity,fuel,Pemex,Pemex,,,Avenida 5 de Mayo,,,,,,,,,,
29,way,839096860,19.2766674,-99.6317272,amenity,fuel,Pemex,Pemex,,,Avenida Salvador Díaz Mirón,,,,,,,,,,
29,way,839493998,19.2837799,-99.6495973,amenity,fuel,G500,G500,,,Calle Juan Álvarez,,,,,,,,,,
29,way,839493999,19.2840052,-99.6496621,amenity,fuel,G500,G500,,,Calle Juan Álvarez,,,,,,,,,,
29,way,839496517,19.2844342,-99.6453719,amenity,fuel,Repsol,Repsol,,,Avenida 5 de Mayo,,,,,,,,,,
29,way,839496526,19.2831995,-99.643922,amenity,fuel,G500,G500,,,Avenida 5 de Mayo,,,,,,,,,,
29,way,840335190,19.2864568,-99.6291293,amenity,fuel,Pemex,Pemex,,,Avenida Alfredo del Mazo,,,,,,,,,,Q871308
29,way,841045426,19.287973,-99.6313431,amenity,fuel,Pemex,Pemex,,,Avenida José María Morelos y Pavón,,,,,,,,,,Q871308
29,way,888609038,19.2787235,-99.6405221,amenity,marketplace,Mercado Juárez,,,,,,,,,,,,,,
29,way,1353446773,19.2995484,-99.6318957,amenity,school,Instituto Simon Bolivar,,,,Calle 20 de Noviembre,,,,50070,,https://isbtoluca.edu.mx/,,,,
29,relation,4661823,19.2777984,-99.6434909,amenity,bus_station,Terminal Toluca,,,,Calle Felipe Berriozábal,,,Toluca de Lerdo,50140,,https://www.terminaltoluca.com.mx/,,,,
30,node,2141839028,19.2871781,-99.6121249,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50DWL,,,,Q1342538
30,node,2149558037,19.2871268,-99.612903,amenity,police,,,,,,,,,,,,,,,
30,node,2149558039,19.2871167,-99.6103603,amenity,police,,,,,,,,,,,,,,,
30,node,4030228658,19.286167,-99.6169534,shop,convenience,Oxxo,Oxxo,,,,,,,,,,,,,Q1342538
30,node,4626272633,19.2786523,-99.6065112,amenity,school,Escuela Secundaria Oficial Lic. Adolfo López Mateos,,,,,,,,,,,,,,
30,node,4626272640,19.2806719,-99.6025601,amenity,pharmacy,,,,,,,,,,,,,,,
30,node,4626272655,19.2838571,-99.6015312,amenity,marketplace,Casa Blanca,,,,,,,,,,,,,,
30,node,4626272656,19.2820334,-99.6024262,amenity,school,Jardín de niños Lic. Adolfo López Mateos,,,,Calle Paseo De Los Sauces,,,,52175,,,,,,
30,node,5152651835,19.2753937,-99.6063304,amenity,bank,Banamex,,,,,,,,,,,,,,
30,node,5330393941,19.2754047,-99.6060699,amenity,pharmacy,Benavides,,,,,,,,,,,,,,
30,node,5330393982,19.2758268,-99.600728,amenity,parking,,,,,,,,,,,,,,,
30,node,5330393983,19.2755787,-99.6007884,shop,mall,Tiendas de Fabrica,,,,,,,,,,,,,,
30,node,10021078151,19.2756468,-99.6039311,amenity,pharmacy,Farmacia Guadalajara,Farmacia Guadalajara,,,,,,,,,,,,,Q5435609
30,node,12508484178,19.2772027,-99.6093468,amenity,clinic,,,,,Avenida Independencia,,,,50160,,,,,,
30,node,12508691109,19.2825684,-99.6186952,amenity,school,Telebachillerato,,,,Privada 2 De Abril,,,Toluca de Lerdo,50160,,,,,,
30,node,12511386503,19.2826109,-99.6122168,amenity,pharmacy,Farmacia Veterinaria Amatepec Sa,,,,Calle 2 De Abril,,,,50140,7221008311,,,,,
30,node,12511418804,19.2788222,-99.6191908,amenity,clinic,Santa Ana Tlapaltitlan,,,,Calle 16 de Septiembre,,,,50160,,,,,,
30,node,12519466680,19.2754496,-99.6075279,amenity,college,Instituto Preparatoriano Del Estado De Mexico,,,,Avenida Solidaridad Las Torres,,,,52177,,,,,,
30,node,12526861651,19.2769976,-99.6244083,healthcare,clinic,Consultorio Médico Naturista La Gloria De Dios,,,,Calle Francisco I. Madero,,,,50160,,,,,,
30,node,12528568934,19.2799202,-99.6079583,amenity,post_office,Logistica y sistemas de calidad,,,,Avenida Ignacio Comonfort,,,Toluca,50160,,https://lsc.com.mx/,,,,
30,node,12530518392,19.2798729,-99.607894,amenity,university,Investigaciones y estudios superiores Universidad Anahuac,,,,Avenida Ignacio Comonfort,,,Toluca,50160,,,,,,
30,node,12535276826,19.2783542,-99.6055712,amenity,school,Escuela secundaria oficial 418 Lic Adolfo López Mateos,,,,Calle del Aire,,,,52175,7222115753,,,,,
30,node,12537580827,19.2787488,-99.6079713,shop,convenience,Miscelanea Vicky,,,,Ignacio Comonfort,,16 De Septiembre,,50160,,,,,,
30,node,12539350063,19.2787157,-99.6183996,amenity,school,Escuela Para Adultos Gabriela Mistral,,,,Calle 16 de Septiembre,,,,50160,,,,,,
30,node,12539756360,19.2768837,-99.6068573,healthcare,clinic,Centro De Especialidades,,,,Avenida Camino Viejo A Metepec,,,,52175,7222119549,,,,,
30,node,12540360509,19.2754514,-99.6075438,amenity,clinic,Servicio Diagnostico Integral,,,,Avenida Solidaridad Las Torres,,,,52177,,,,,,
30,node,12542965004,19.2830815,-99.609274,amenity,school,Bussiness Kids,,,,Avenida Ignacio Comonfort,,,,50160,,,,,,
30,node,12543022923,19.2806592,-99.6170309,amenity,school,Escuela Secundaria Oficial No0011,,,,Jose Maria Morelos Y Pavon,,2 De Abril,,50160,,,,,,
30,node,12544505176,19.2787606,-99.6040297,amenity,school,Centro De Yoga El Rincon De Los Angeles,,,,Calle Paseo De Los Sauces,,,,52175,,,,,,
30,node,12545049656,19.2772165,-99.609303,healthcare,clinic,Consultorio De Quiropractica,,,,Avenida Independencia,,,,50160,,,,,,
30,node,12548511947,19.2752532,-99.606526,amenity,hospital,Clinica La Providencia,,,,Calle H. Redención,,,,52177,7222114176,,,,,
30,node,12550743119,19.2871952,-99.613771,shop,convenience,Relutec,,,,Avenida Paseo Tollocan,,,,50160,7221417712,,,,,
30,node,12568916793,19.2799649,-99.6168888,amenity,clinic,Consultorio Medico,,,,Calle José María Morelos y Pavón,,,,50160,,,,,,
30,node,12569841273,19.2770761,-99.611979,amenity,school,Escuela Primaria Profesor Rafael Ramirez,,,,Avenida Independencia,,,,50160,,,,,,
30,node,12573224379,19.2751306,-99.622276,amenity,college,Centro De Estudios Profesionales Del Estado De Mexico,,,,Avenida de las Torres,,,,50160,,,,,,
30,node,12590482319,19.2778292,-99.6186291,amenity,clinic,Healthy People,,,,Avenida Independencia,,,,50160,7291614504,,,,,
30,node,12599737451,19.2851649,-99.6004103,amenity,clinic,Consultorio Psicologico,,,,Manuel De Peña Y Peña,,Josefa Ortiz De Dominguez,,52179,,,,,,
30,node,12601299456,19.2786686,-99.6173166,amenity,school,Clases De Box,,,,Calle 16 de Septiembre,,,,50160,,,,,,
30,node,12619140734,19.2852729,-99.6004857,amenity,college,Grupo Cook Profecional Escuela De Cocina,,,,Calle Diagonal Santa María,,,Metepec,52179,7226366490,,,,,
30,node,12624748271,19.2874926,-99.6222465,amenity,school,Centro De Formacion Y Documentacion Electoral,,,,Avenida Paseo Tollocan,,,,50160,,,,,,
30,node,12749029569,19.2869631,-99.6007355,amenity,college,Centro De Estudios Superiores En Ciencias Juridicas Y Criminologicas,,,,,,,,,,,,,,
30,node,12749169812,19.2750942,-99.6044763,amenity,clinic,Clínica de Nutrición Vitality,,,,,,,,,,,,,,
30,node,12779061612,19.295126,-99.6101315,amenity,pharmacy,Labcare Diagnostika,,,,,,,,,,,,,,
30,way,210468594,19.2979787,-99.611143,amenity,bus_station,,,,,,,,,,,,,,,
30,way,211567764,19.2935827,-99.6117015,amenity,parking,,,,,,,,,,,,,,,
30,way,211568312,19.2896499,-99.6136364,amenity,university,UNITEC Campus Toluca,,,,Avenida Paseo Tollocan,701,,,50160,(722) 275 47 97,,,,,
30,way,261015742,19.2899012,-99.6224504,shop,mall,Galerías Toluca,,,"Mo-Su 09:00-13:00, 19:00-23:00",Paseo Tollocan,,,,,,,,,,
30,way,261016548,19.2855664,-99.6094523,amenity,university,Instituto Galeana,,,,Avenida Ignacio Comonfort,,,Toluca,50160,7222112198,www.institutogaleana.com,,,,
30,way,310099704,19.2981256,-99.6055123,amenity,parking,,,,,,,,,,,,,,,
30,way,314883366,19.2870846,-99.6117842,amenity,bus_station,Caminante,,,,,,,,,,,,,,
30,way,363800318,19.2867259,-99.6065549,amenity,fuel,,PEMEX,,,,,,,,,,,,,
30,way,363800322,19.2867244,-99.6065459,amenity,fuel,Oxxo Gas,Oxxo Gas,,,,,,,,,,,,,
30,way,363800323,19.2869056,-99.6065386,amenity,fuel,Oxxo Gas,Oxxo Gas,,,,,,,,,,,,,
30,way,400474763,19.2884697,-99.6124005,amenity,parking,,,,,,,,,,,,,,,
30,way,400474765,19.2889239,-99.6127288,amenity,parking,,,,,,,,,,,,,,,
30,way,507973373,19.2898272,-99.6227131,amenity,parking,,,,,,,,,,,,,,,
30,way,507973374,19.2908108,-99.6225591,amenity,parking,,,,,,,,,,,,,,,
30,way,552025175,19.2755281,-99.6049164,amenity,parking,,,,,,,,,,,,,,,
30,way,839415605,19.2966904,-99.6098833,amenity,fuel,Pemex,Pemex,,,Boulevard Alberto Einstein,,,,,,,,,,Q871308
30,way,839433051,19.2757136,-99.6014533,amenity,fuel,Impulsora Petrolera del Centro,Pemex,,,Avenida de las Torres,,,,,,,,,,
30,way,840309657,19.2771856,-99.6012343,amenity,fuel,Pemex,Pemex,,,Avenida Solidaridad Las Torres,,,,,,,,,,
30,way,840673799,19.28487,-99.6101795,amenity,fuel,G500,G500,,,Avenida Ignacio Comonfort,,,,,,,,,,
30,way,863375616,19.2756483,-99.6037628,amenity,parking,,,,,,,,,,,,,,,
30,way,885405991,19.2902821,-99.6136305,amenity,parking,,,,,,,,,,,,,,,
31,node,1394869691,19.2879349,-99.5945088,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50CWB,,,,Q1342538
31,node,4235968357,19.277499,-99.594688,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50SJM,,,,Q1342538
31,node,4460229648,19.2877128,-99.5750437,shop,convenience,7-Eleven,7-Eleven,,,,,,,,,,,,,Q259340
31,node,4533079289,19.2939584,-99.5789107,shop,supermarket,Oxxo,,,,,,,,,,,,,,
31,node,4540481889,19.2931579,-99.5899783,amenity,bus_station,Estacionamiento de el Piojo,,,,,,,,,,,,,,
31,node,4626272654,19.2867593,-99.5995943,amenity,police,,,,,Paseo Tollocan,,,,,,,,,,
31,node,5059345121,19.2878089,-99.586605,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50QMT,yes,,,Q1342538
31,node,5063057921,19.2867181,-99.5940144,amenity,bus_station,Turismo Y Autobuses Mexico Toluca Triangulo Flecha Sa De Cv,,,,Calle Manuel J. Clouthier,,,,52179,,,,,,
31,node,7840979955,19.2844803,-99.5922339,amenity,school,"Centro de desarrollo emocional ""Milagritos""",,,,Calle Bernardo Vara,33,,,52179,,,,,,
31,node,12505328664,19.2841755,-99.5944936,amenity,clinic,Consultorio Y Farmacia Homeopática,,,,Calle Manuel J. Clouthier,,,,52179,7224808638,,,,,
31,node,12505385501,19.2867853,-99.5958979,amenity,university,Instituto De Desarrollo Jurídico,,,,,,,,52179,,,,,,
31,node,12505458814,19.2792282,-99.5973086,shop,convenience,,,,,Calle Puerto de Guaymas,,,,52170,,,,,,
31,node,12505459337,19.2760558,-99.5933175,amenity,school,Kenshinkai Karate Club,,,,Calle Metepec,,,,52172,,,,,,
31,node,12505488798,19.2803669,-99.5907148,amenity,school,Ceaja Profesor Carlos Hank Gonzalez,,,,Avenida 16 de Septiembre,,,,52170,,,,,,
31,node,12508262524,19.2826826,-99.593074,amenity,school,Escuela Secundaria Oficial 207 Guadalupe Victoria,,,,Calle Félix De León Peralta,,,,52170,7222165846,,,,,
31,node,12511750256,19.2818165,-99.58892,amenity,university,Club de hilos de plata,,,,Privada Segunda de Sol,,,Toluca,52170,,,,,,
31,node,12516882529,19.2804001,-99.5904022,amenity,clinic,Centro De Salud De San Jeronimo Chicahualco,,,,Avenida 16 de Septiembre,,,,52170,,www.seguropopular.edomex.gob.mx/informes,,,,
31,node,12520765194,19.2779597,-99.5860098,amenity,school,Escuela De Artes Marciales Schumanns Bonebreakers,,,,Avenida Solidaridad Las Torres,,,,52170,,,,,,
31,node,12521351554,19.2759439,-99.5933045,amenity,clinic,Centro De Terapias Alternativas,,,,Calle Metepec,,,,52176,7221611913,www.sanaar.com,,,,
31,node,12523339227,19.2868043,-99.5921384,amenity,college,Instituto Educativo Pilares,,,,Avenida Paseo Tollocan,,,,52179,7222329131,,,,,
31,node,12524324828,19.2798469,-99.5873743,amenity,school,Escuela De Natacion Aquadome,,,,Privada Puerto De Mazatlán,,,,52170,7222753249,,,,,
31,node,12526847390,19.2850243,-99.5926874,healthcare,clinic,,,,,Calle Juan Aldama,,,,52179,,,,,,
31,node,12527870831,19.2916235,-99.579842,amenity,clinic,Podologia Clinica Dedos-sanos,,,,Calle Fray Andrés de Castro,,,,50200,7228892804,,,,,
31,node,12527909725,19.2957979,-99.5795591,amenity,pharmacy,Venta De Medicamento,,,,Avenida Industria Automotriz,,,,50246,,,,,,
31,node,12528266863,19.2945448,-99.579273,amenity,school,Okinawa Tollocan,,,,Calle Felipe Mendoza,,,,50200,7222165731,,,,,
31,node,12530600168,19.2798999,-99.5925755,amenity,school,Escuela Lic Benito Juarez,,,,Calle Miguel Hidalgo,,,,52172,7229154113,,,,,
31,node,12533448858,19.2774204,-99.5981951,amenity,school,Escuela Von Glumer School,,,,Avenida Solidaridad Las Torres,,,Metepec,52170,,,,,,
31,node,12537674404,19.2828324,-99.5945245,amenity,clinic,Especialidades Medicas Medicina Integral Para La Mujer,,,,Calle Manuel J. Clouthier,,,,52170,,,,,,
31,node,12539661346,19.2784661,-99.5930382,amenity,clinic,Centro De Reabilitacion Fisica Hause Fisio,,,,Calzada Metepec,,,,52170,,,,,,
31,node,12539768375,19.2825473,-99.5871015,amenity,clinic,Consultorio Medico Pediatrico,,,,Calle Puerto De Mazatlán,,,,52170,,,,,,
31,node,12540821845,19.2806308,-99.5971017,amenity,clinic,,,,,Calle Puerto de Guaymas,,,,52170,7222296037,,,,,
31,node,12540878389,19.2862107,-99.5898883,amenity,school,Escuela Primaria Jose Vasconcelos,,,,,,,,52170,7222116494,,,,,
31,node,12542298059,19.2864532,-99.594147,amenity,school,Escuela Nacional De Capacitacion Profesional Del Transporte,,,,Calle José María Morelos y Pavón,,,,52179,7221994039,,,,,
31,node,12542521422,19.2829965,-99.5923883,amenity,school,Centro Educativo Luminis,,,,Calle 3 Garantías,,,,52170,7222111893,https://luminis.edu.mx/,,,,
31,node,12543011265,19.2783097,-99.5931432,amenity,clinic,Consultorio Medico,,,,Calzada Metepec,,Metepec,,52170,7223100327,,,,,
31,node,12544815196,19.2911803,-99.5772283,amenity,school,Escuela Primaria Benito Juarez Garcia,,,,Calle Fresnos,,,,50200,,,,,,
31,node,12544862954,19.2824755,-99.599141,amenity,school,Escuela Primaria Oficial Lic Adolfo Lopez Mateos,,,,Calle Los Lirios,,,Metepec,50212,72244904520,,,,,
31,node,12544992214,19.2848832,-99.5972051,healthcare,clinic,Centro De Educacion Especial Y Desarrollo,,,,Calle Puerto de Guaymas,,,,52717,7223716287,,,,,
31,node,12545058533,19.2768283,-99.580148,amenity,college,Instituto Tecnologico Y De Estudios Superiores De Monterrey Campus Metepec,,,,Avenida Solidaridad Las Torres,,,,52170,,,,,,
31,node,12545083932,19.2797497,-99.5942844,amenity,clinic,Podólogo,,,,Calle Manuel J. Clouthier,,,,52172,7221994390,,,,,
31,node,12547354293,19.2788393,-99.5865924,amenity,clinic,Unidad De Rehabilitacion E Integracion Social Dif,,,,Privada 27 De Septiembre,,,,52170,7222110086,,,,,
31,node,12547739547,19.2831281,-99.5943365,amenity,clinic,Redu Facil,,,,Calle Manuel J. Clouthier,,,,52179,,,,,,
31,node,12547885741,19.2839752,-99.5945299,amenity,school,Lecto Nivelacion Academica,,,,Calle Manuel J. Clouthier,,,,52179,7221996714,,,,,
31,node,12548495292,19.2805308,-99.5942482,amenity,clinic,Consultorio Medico Especializado,,,,Calle Manuel J. Clouthier,,,,52172,7222751599,,,,,
31,node,12548538854,19.2855524,-99.5996059,amenity,school,Corporativo Unidad De Verificacion Maritima,,,,Calle Ignacio Zaragoza,,,,52179,,www.grupoienpac.com.mx,,,,
31,node,12549539731,19.2930081,-99.5927127,amenity,school,Escuela Primaria Cuauhtemoc,,,,Calle Miguel Hidalgo,,,,50240,,,,,,
31,node,12554440451,19.2925232,-99.5791299,amenity,clinic,Terapeuta,,,,Calle Javier Romero Quiroz,,,,50200,,,,,,
31,node,12554801287,19.2805752,-99.5937415,amenity,school,Lic Adolfo Lopez Mateos,,,,Avenida 16 de Septiembre,,,,52172,,,,,,
